feature	score	p-value	#I-out-of-20	#O-out-of-72
,,group_5909	3.75555555556	0.0526323025657	4.0	4.0
,,group_5124	3.75555555556	0.0526323025657	4.0	4.0
,,group_33815	3.75555555556	0.0526323025657	4.0	4.0
PA14_10110,,ydhP_3	3.75555555556	0.0526323025657	4.0	4.0
,,group_18943	3.75555555556	0.0526323025657	4.0	4.0
,,group_14305	3.75555555556	0.0526323025657	4.0	4.0
PA14_10120,,dmlR_23	3.75555555556	0.0526323025657	4.0	4.0
,,group_32137	3.75555555556	0.0526323025657	4.0	4.0
,,group_10049	3.75555555556	0.0526323025657	4.0	4.0
,,group_32136	3.75555555556	0.0526323025657	4.0	4.0
,,group_353	3.75555555556	0.0526323025657	4.0	4.0
,,group_21480	3.75555555556	0.0526323025657	4.0	4.0
PA14_64460,psiF,group_4446	3.75517241379	0.052644366157	2.0	27.0
,,xerC_3	3.75517241379	0.052644366157	2.0	27.0
,,group_4588	3.75517241379	0.052644366157	2.0	27.0
,,group_4593	3.75517241379	0.052644366157	2.0	27.0
,,group_12988	3.70975609756	0.0540952951796	14.0	27.0
,,group_3891	3.67189542484	0.0553372203139	12.0	22.0
,,group_22915	3.66984126984	0.0554054604637	6.0	8.0
,,group_14127	3.66984126984	0.0554054604637	6.0	8.0
PA14_35470,,group_6851	3.64672364672	0.0561796244543	10.0	68.0
,,group_18538	3.63636363636	0.0565302771674	5.0	6.0
,,group_10106	3.63636363636	0.0565302771674	5.0	6.0
,,group_8414	3.63636363636	0.0565302771674	5.0	6.0
,,rpfC_1	3.63636363636	0.0565302771674	5.0	6.0
,,group_6109	3.63636363636	0.0565302771674	5.0	6.0
,,group_17110	3.63636363636	0.0565302771674	5.0	6.0
,,group_17109	3.63636363636	0.0565302771674	5.0	6.0
